Confirmed derivation	NEW SUFFIX	Zero	V synset	V literal	N synset	N literal	Existing MS relation	MS - in standoff files / NEW_LIT_PAIR_REL - new pair of literals in already connected synsets / NEW_PAIR_REL - new pair of literals in unconnected synsets
YES		TRUE	eng-30-01727354-v	chord	eng-30-06869951-n	chord	undergoer	MS
Y		TRUE	eng-30-01064999-v	check	eng-30-13381734-n	cheque	undergoer	NEW_LIT_PAIR_KNOWN_REL
YES		TRUE	eng-30-01201574-v	chaw	eng-30-07579399-n	chaw	undergoer	MS
YES		TRUE	eng-30-01322391-v	character	eng-30-06818970-n	character	undergoer	MS
YES		TRUE	eng-30-01066775-v	chant	eng-30-07034634-n	chant	undergoer	MS
YES		TRUE	eng-30-01049737-v	chant	eng-30-07034634-n	chant	undergoer	MS
Y		TRUE	eng-30-02676496-v	center	eng-30-05812038-n	centre	undergoer	NEW_LIT_PAIR_KNOWN_REL
YES		TRUE	eng-30-00060833-v	castrate	eng-30-10066452-n	castrate	undergoer	MS
YES		TRUE	eng-30-01486312-v	case	eng-30-13766436-n	case	undergoer	MS
YES		TRUE	eng-30-01731828-v	carol	eng-30-00546613-n	carol	undergoer	MS
YES		TRUE	eng-30-02714865-v	cantilever	eng-30-02953056-n	cantilever	undergoer	MS
YES		TRUE	eng-30-01656233-v	cantilever	eng-30-02953056-n	cantilever	undergoer	MS
Y	ate	FALSE	eng-30-00739536-v	calibrate	eng-30-05103283-n	calibre	undergoer	NEW_LIT_PAIR_KNOWN_REL
YES	ate	FALSE	eng-30-00739536-v	calibrate	eng-30-05103283-n	caliber	undergoer	MS
YES		TRUE	eng-30-02305856-v	cache	eng-30-13366912-n	cache	undergoer	MS
YES		TRUE	eng-30-01007222-v	cable	eng-30-06275095-n	cable	undergoer	MS
YES		TRUE	eng-30-01267998-v	butter	eng-30-07848338-n	butter	undergoer	MS
YES		TRUE	eng-30-00181434-v	burr	eng-30-12036368-n	burr	undergoer	MS
Y		TRUE	eng-30-00181434-v	bur	eng-30-12036368-n	burr	undergoer	NEW_LIT_PAIR_KNOWN_REL
YES		TRUE	eng-30-00180495-v	burl	eng-30-04948905-n	burl	undergoer	MS
YES		TRUE	eng-30-00181434-v	bur	eng-30-12036368-n	bur	undergoer	MS
Y		TRUE	eng-30-00181434-v	burr	eng-30-12036368-n	bur	undergoer	NEW_LIT_PAIR_KNOWN_REL
YES		TRUE	eng-30-02714360-v	bulge	eng-30-13894434-n	bulge	undergoer	MS
YES		TRUE	eng-30-02081946-v	bulge	eng-30-13894434-n	bulge	undergoer	MS
YES		TRUE	eng-30-00263231-v	bulge	eng-30-13894434-n	bulge	undergoer	MS
YES		TRUE	eng-30-00256369-v	bulge	eng-30-13894434-n	bulge	undergoer	MS
YES		TRUE	eng-30-01433042-v	bucket	eng-30-13765749-n	bucket	undergoer	MS
YES		TRUE	eng-30-01674243-v	brocade	eng-30-02904803-n	brocade	undergoer	MS
YES		TRUE	eng-30-00973056-v	broadcast	eng-30-06619428-n	broadcast	undergoer	MS
YES		TRUE	eng-30-00831273-v	brief	eng-30-06468640-n	brief	undergoer	MS
YES		TRUE	eng-30-02284096-v	bribe	eng-30-13284562-n	bribe	undergoer	MS
YES		TRUE	eng-30-01887324-v	bowl	eng-30-02881546-n	bowl	undergoer	MS
YES		TRUE	eng-30-01895263-v	bop	eng-30-07063101-n	bop	undergoer	MS
YES		TRUE	eng-30-00197423-v	bone	eng-30-14757848-n	bone	undergoer	MS
YES	er	FALSE	eng-30-01865383-v	bob	eng-30-02860063-n	bobber	undergoer	MS
YES		TRUE	eng-30-02473143-v	blacklist	eng-30-06487260-n	blacklist	undergoer	MS
YES		TRUE	eng-30-01383089-v	blackberry	eng-30-07744811-n	blackberry	undergoer	MS
YES		TRUE	eng-30-02083237-v	birdlime	eng-30-14702703-n	birdlime	undergoer	MS
YES		TRUE	eng-30-01139865-v	bird	eng-30-01503061-n	bird	undergoer	MS
YES	ment	FALSE	eng-30-00776988-v	bewitch	eng-30-05979454-n	bewitchment	undergoer	MS
YES		TRUE	eng-30-01384102-v	berry	eng-30-13137409-n	berry	undergoer	MS
YES		TRUE	eng-30-01384102-v	berry	eng-30-07742704-n	berry	undergoer	MS
YES		TRUE	eng-30-02201521-v	benefice	eng-30-13248087-n	benefice	undergoer	MS
YES		TRUE	eng-30-01895263-v	bebop	eng-30-07063101-n	bebop	undergoer	MS
YES	er	FALSE	eng-30-01400856-v	bean	eng-30-00107551-n	beaner	undergoer	MS
YES		TRUE	eng-30-01400856-v	bean	eng-30-05539454-n	bean	undergoer	MS
YES		TRUE	eng-30-00973056-v	beam	eng-30-06792645-n	beam	undergoer	MS
YES		TRUE	eng-30-02763740-v	beam	eng-30-11428023-n	beam	undergoer	MS
Y		TRUE	eng-30-00076400-v	barf	eng-30-14855992-n	barf	undergoer	NEW_LIT_PAIR_KNOWN_REL
YES	ee	FALSE	eng-30-02293732-v	bail	eng-30-09832978-n	bailee	undergoer	MS
YES		TRUE	eng-30-02261888-v	award	eng-30-13268146-n	award	undergoer	MS
YES		TRUE	eng-30-02261888-v	award	eng-30-06696483-n	award	undergoer	MS
YES	ee	FALSE	eng-30-02228531-v	assign	eng-30-09815455-n	assignee	undergoer	MS
YES	ation	FALSE	eng-30-00705517-v	aspire	eng-30-04836491-n	aspiration	undergoer	MS
YES	ation	FALSE	eng-30-00705517-v	aspire	eng-30-07484547-n	aspiration	undergoer	MS
Y	ment	FALSE	eng-30-02396205-v	appoint	eng-30-09607630-n	appointment	undergoer	NEW_LIT_PAIR_KNOWN_REL
Y	ment	FALSE	eng-30-02475922-v	appoint	eng-30-09607630-n	appointment	undergoer	NEW_LIT_PAIR_KNOWN_REL
YES	ee	FALSE	eng-30-02475922-v	appoint	eng-30-09607630-n	appointee	undergoer	MS
YES	ee	FALSE	eng-30-02475922-v	appoint	eng-30-09800964-n	appointee	undergoer	MS
YES	ee	FALSE	eng-30-02396205-v	appoint	eng-30-09800964-n	appointee	undergoer	MS
YES	ee	FALSE	eng-30-02396205-v	appoint	eng-30-09607630-n	appointee	undergoer	MS
YES		TRUE	eng-30-01670777-v	applique	eng-30-02730437-n	applique	undergoer	MS
YES		TRUE	eng-30-01139380-v	ante	eng-30-13343917-n	ante	undergoer	MS
YES		TRUE	eng-30-01329141-v	annex	eng-30-02713594-n	annex	undergoer	MS
YES		TRUE	eng-30-01826060-v	ambition	eng-30-04836268-n	ambition	undergoer	MS
YES		TRUE	eng-30-01826060-v	ambition	eng-30-07484547-n	ambition	undergoer	MS
YES		TRUE	eng-30-02255821-v	allowance	eng-30-13286254-n	allowance	undergoer	MS
YES		TRUE	eng-30-01298283-v	affix	eng-30-06308049-n	affix	undergoer	MS
YES	ee	FALSE	eng-30-00872886-v	advise	eng-30-09774167-n	advisee	undergoer	MS
YES	ee	FALSE	eng-30-00413195-v	adopt	eng-30-09772330-n	adoptee	undergoer	MS
YES	ee	FALSE	eng-30-00897564-v	address	eng-30-09769345-n	addressee	undergoer	MS
YES	ee	FALSE	eng-30-01150981-v	address	eng-30-09769345-n	addressee	undergoer	MS
YES	ee	FALSE	eng-30-00990655-v	address	eng-30-09769345-n	addressee	undergoer	MS
YES	ee	FALSE	eng-30-00989201-v	address	eng-30-09769345-n	addressee	undergoer	MS
YES	ee	FALSE	eng-30-00990812-v	address	eng-30-09769345-n	addressee	undergoer	MS
YES		TRUE	eng-30-01728840-v	ad-lib	eng-30-06714697-n	ad-lib	undergoer	MS
Y	ment	FALSE	eng-30-00597915-v	acquire	eng-30-05637558-n	acquirement	undergoer	NEW_LIT_PAIR_KNOWN_REL
YES		TRUE	eng-30-00734587-v	abstract	eng-30-05854150-n	abstract	undergoer	MS
YES		TRUE	eng-30-00692329-v	abstract	eng-30-05854150-n	abstract	undergoer	MS
YES		TRUE	eng-30-01008288-v	abstract	eng-30-06468951-n	abstract	undergoer	MS
YES		TRUE	eng-30-01268726-v	wax	eng-30-15094294-n	wax	uses	MS
YES		TRUE	eng-30-02357873-v	water	eng-30-14845743-n	water	uses	MS
YES		TRUE	eng-30-00228236-v	water	eng-30-14845743-n	water	uses	MS
YES		TRUE	eng-30-01268112-v	wallpaper	eng-30-15093938-n	wallpaper	uses	MS
YES		TRUE	eng-30-01130607-v	wall	eng-30-04547592-n	wall	uses	MS
YES		TRUE	eng-30-01130607-v	wall	eng-30-04051825-n	wall	uses	MS
YES		TRUE	eng-30-01130607-v	wall	eng-30-04546855-n	wall	uses	MS
YES		TRUE	eng-30-00998182-v	visa	eng-30-06687883-n	visa	uses	MS
YES		TRUE	eng-30-00049197-v	vesture	eng-30-03051540-n	vesture	uses	MS
YES		TRUE	eng-30-00535148-v	vermilion	eng-30-04964977-n	vermilion	uses	MS
YES		TRUE	eng-30-00285314-v	verdigris	eng-30-15096524-n	verdigris	uses	MS
YES		TRUE	eng-30-01269224-v	veneer	eng-30-04525417-n	veneer	uses	MS
YES		TRUE	eng-30-01269008-v	varnish	eng-30-04521987-n	varnish	uses	MS
Y	ate	FALSE	eng-30-00681429-v	valuate	eng-30-13413493-n	value	uses	NEW_LIT_PAIR_KNOWN_REL
YES		TRUE	eng-30-02331786-v	uniform	eng-30-04509592-n	uniform	uses	MS
YES		TRUE	eng-30-01365355-v	undercoat	eng-30-03360845-n	undercoat	uses	MS
YES		TRUE	eng-30-01365355-v	undercoat	eng-30-04507689-n	undercoat	uses	MS
YES		TRUE	eng-30-02329292-v	tube	eng-30-05246511-n	tube	uses	MS
YES		TRUE	eng-30-01029500-v	title	eng-30-06343520-n	title	uses	MS
YES		TRUE	eng-30-01028466-v	title	eng-30-06346461-n	title	uses	MS
YES		TRUE	eng-30-01029500-v	title	eng-30-05181199-n	title	uses	MS
YES		TRUE	eng-30-01677989-v	tinsel	eng-30-04440210-n	tinsel	uses	MS
YES		TRUE	eng-30-01519446-v	tinsel	eng-30-04440059-n	tinsel	uses	MS
YES		TRUE	eng-30-01677989-v	tinsel	eng-30-04440059-n	tinsel	uses	MS
YES		TRUE	eng-30-02325405-v	tinsel	eng-30-04440210-n	tinsel	uses	MS
YES		TRUE	eng-30-00287560-v	tincture	eng-30-04959230-n	tincture	uses	MS
YES		TRUE	eng-30-00287560-v	tincture	eng-30-14986004-n	tincture	uses	MS
YES		TRUE	eng-30-00213034-v	tin	eng-30-14658855-n	tin	uses	MS
YES		TRUE	eng-30-01395382-v	tin	eng-30-14658855-n	tin	uses	MS
YES		TRUE	eng-30-01338663-v	tile	eng-30-15074568-n	tile	uses	MS
YES		TRUE	eng-30-01338663-v	tile	eng-30-04435180-n	tile	uses	MS
YES		TRUE	eng-30-02498716-v	ticket	eng-30-06558678-n	ticket	uses	MS
YES		TRUE	eng-30-02329413-v	ticket	eng-30-06518719-n	ticket	uses	MS
YES	ify	FALSE	eng-30-02126686-v	thurify	eng-30-14873951-n	thus	uses	MS
YES		TRUE	eng-30-01233838-v	thatch	eng-30-04417672-n	thatch	uses	MS
YES		TRUE	eng-30-01233838-v	thatch	eng-30-15069712-n	thatch	uses	MS
YES	ify	FALSE	eng-30-01780941-v	terrify	eng-30-07520612-n	terror	uses	MS
YES		TRUE	eng-30-01029642-v	term	eng-30-06303888-n	term	uses	MS
YES		TRUE	eng-30-02397460-v	tenure	eng-30-15291498-n	tenure	uses	MS
YES		TRUE	eng-30-02307547-v	tax	eng-30-13308999-n	tax	uses	MS
YES		TRUE	eng-30-01603418-v	tarmac	eng-30-14977188-n	tarmac	uses	MS
YES		TRUE	eng-30-01603418-v	tarmac	eng-30-04394630-n	tarmac	uses	MS
YES		TRUE	eng-30-01272457-v	tar	eng-30-14911704-n	tar	uses	MS
YES		TRUE	eng-30-00042364-v	talc	eng-30-15066367-n	talc	uses	MS
YES		TRUE	eng-30-01178220-v	swill	eng-30-07805006-n	swill	uses	MS
YES		TRUE	eng-30-01300271-v	swathe	eng-30-04369025-n	swathe	uses	MS
YES		TRUE	eng-30-02308115-v	surtax	eng-30-13315364-n	surtax	uses	MS
YES		TRUE	eng-30-02342132-v	supplement	eng-30-05110772-n	supplement	uses	MS
YES		TRUE	eng-30-02752931-v	supplement	eng-30-05110772-n	supplement	uses	MS
YES		TRUE	eng-30-01328705-v	supplement	eng-30-06399631-n	supplement	uses	MS
YES		TRUE	eng-30-02342132-v	supplement	eng-30-02671421-n	supplement	uses	MS
YES		TRUE	eng-30-00516747-v	sulphur	eng-30-14656219-n	sulphur	uses	MS
Y		TRUE	eng-30-00516747-v	sulfur	eng-30-14656219-n	sulphur	uses	NEW_LIT_PAIR_KNOWN_REL
YES		TRUE	eng-30-00516747-v	sulfur	eng-30-14656219-n	sulfur	uses	MS
YES		TRUE	eng-30-02195951-v	sugar	eng-30-07859284-n	sugar	uses	MS
YES		TRUE	eng-30-01298123-v	suffix	eng-30-06308987-n	suffix	uses	MS
YES		TRUE	eng-30-00793418-v	subpoena	eng-30-06557047-n	subpoena	uses	MS
YES		TRUE	eng-30-02689882-v	stud	eng-30-04343346-n	stud	uses	MS
YES		TRUE	eng-30-01358023-v	stud	eng-30-04143365-n	stud	uses	MS
YES		TRUE	eng-30-01261371-v	stucco	eng-30-15062057-n	stucco	uses	MS
YES		TRUE	eng-30-01678279-v	stucco	eng-30-15062057-n	stucco	uses	MS
YES		TRUE	eng-30-00404222-v	structure	eng-30-05726345-n	structure	uses	MS
YES		TRUE	eng-30-00404222-v	structure	eng-30-04931965-n	structure	uses	MS
YES		TRUE	eng-30-01273263-v	stripe	eng-30-04683136-n	stripe	uses	MS
YES		TRUE	eng-30-01273263-v	stripe	eng-30-02784732-n	stripe	uses	MS
YES		TRUE	eng-30-01696135-v	streak	eng-30-04683136-n	streak	uses	MS
YES		TRUE	eng-30-01608340-v	straw	eng-30-14959939-n	straw	uses	MS
YES		TRUE	eng-30-01130930-v	stockade	eng-30-04322531-n	stockade	uses	MS
YES		TRUE	eng-30-01614907-v	steel	eng-30-14802450-n	steel	uses	MS
YES		TRUE	eng-30-02362798-v	stave	eng-30-04119892-n	stave	uses	MS
YES		TRUE	eng-30-02362700-v	spar	eng-30-04267577-n	spar	uses	MS
YES		TRUE	eng-30-01669906-v	spangle	eng-30-04173698-n	spangle	uses	MS
YES		TRUE	eng-30-01262470-v	soot	eng-30-14793533-n	soot	uses	MS
YES		TRUE	eng-30-00533403-v	sole	eng-30-04258982-n	sole	uses	MS
YES		TRUE	eng-30-01335711-v	sod	eng-30-09463919-n	sod	uses	MS
YES		TRUE	eng-30-01300805-v	snaffle	eng-30-04247876-n	snaffle	uses	MS
YES		TRUE	eng-30-00679112-v	slot	eng-30-15270245-n	slot	uses	MS
Y		TRUE	eng-30-01178220-v	slop	eng-30-07805006-n	slops	uses	NEW_LIT_PAIR_KNOWN_REL
YES		TRUE	eng-30-01178220-v	slop	eng-30-07805006-n	slop	uses	MS
YES		TRUE	eng-30-01252730-v	slime	eng-30-14956661-n	slime	uses	MS
Y	ness	FALSE	eng-30-01245986-v	slick	eng-30-04947628-n	slickness	uses	NEW_LIT_PAIR_KNOWN_REL
Y	ness	FALSE	eng-30-00038687-v	slick	eng-30-04947628-n	slickness	uses	NEW_LIT_PAIR_KNOWN_REL
YES		TRUE	eng-30-00038687-v	slick	eng-30-04947628-n	slick	uses	MS
YES		TRUE	eng-30-01245986-v	slick	eng-30-04947628-n	slick	uses	MS
Y	ing	FALSE	eng-30-01338368-v	slate	eng-30-15043002-n	slating	uses	NEW_LIT_PAIR_KNOWN_REL
YES		TRUE	eng-30-01338368-v	slate	eng-30-15043002-n	slate	uses	MS
YES		TRUE	eng-30-02336684-v	slat	eng-30-04234455-n	slat	uses	MS
YES		TRUE	eng-30-01220528-v	slat	eng-30-04234455-n	slat	uses	MS
Y	ing	FALSE	eng-30-01610278-v	size	eng-30-14706372-n	sizing	uses	NEW_LIT_PAIR_KNOWN_REL
YES		TRUE	eng-30-00289532-v	silver	eng-30-04962062-n	silver	uses	MS
YES		TRUE	eng-30-01395493-v	silver	eng-30-14654954-n	silver	uses	MS
YES		TRUE	eng-30-00282652-v	silver	eng-30-04962062-n	silver	uses	MS
YES		TRUE	eng-30-00922320-v	signpost	eng-30-06794374-n	signpost	uses	MS
YES		TRUE	eng-30-01242996-v	shutter	eng-30-04211356-n	shutter	uses	MS
YES		TRUE	eng-30-02065885-v	shunt	eng-30-04211001-n	shunt	uses	MS
YES		TRUE	eng-30-01300437-v	shroud	eng-30-03879116-n	shroud	uses	MS
YES		TRUE	eng-30-01582200-v	shroud	eng-30-03879116-n	shroud	uses	MS
YES		TRUE	eng-30-00049770-v	shoe	eng-30-04199027-n	shoe	uses	MS
YES		TRUE	eng-30-01234223-v	shingle	eng-30-15039445-n	shingle	uses	MS
YES		TRUE	eng-30-02656390-v	shelter	eng-30-14539960-n	shelter	uses	MS
YES		TRUE	eng-30-02656390-v	shelter	eng-30-04191943-n	shelter	uses	MS
YES		TRUE	eng-30-02656390-v	shelter	eng-30-13313733-n	shelter	uses	MS
YES		TRUE	eng-30-02656390-v	shelter	eng-30-04191595-n	shelter	uses	MS
YES		TRUE	eng-30-01270589-v	shellac	eng-30-14701628-n	shellac	uses	MS
YES		TRUE	eng-30-01270589-v	shellac	eng-30-04191150-n	shellac	uses	MS
Y		TRUE	eng-30-01270589-v	shellack	eng-30-14701628-n	shellac	uses	NEW_LIT_PAIR_KNOWN_REL
YES		TRUE	eng-30-01338501-v	sheet	eng-30-04188179-n	sheet	uses	MS
YES		TRUE	eng-30-02362601-v	shaft	eng-30-04182708-n	shaft	uses	MS
YES		TRUE	eng-30-01288052-v	shackle	eng-30-04181228-n	shackle	uses	MS
YES	ation	FALSE	eng-30-01632103-v	schematize	eng-30-00900207-n	schematization	uses	MS
YES		TRUE	eng-30-01551195-v	scar	eng-30-04693900-n	scar	uses	MS
YES		TRUE	eng-30-01551195-v	scar	eng-30-14363483-n	scar	uses	MS
YES		TRUE	eng-30-00535844-v	sauce	eng-30-07829412-n	sauce	uses	MS
YES		TRUE	eng-30-01364357-v	sauce	eng-30-07829412-n	sauce	uses	MS
YES		TRUE	eng-30-00085907-v	salve	eng-30-00259392-n	salve	uses	MS
YES		TRUE	eng-30-00085907-v	salve	eng-30-03845550-n	salve	uses	MS
YES		TRUE	eng-30-01492422-v	saddle	eng-30-04123740-n	saddle	uses	MS
YES		TRUE	eng-30-00136254-v	rubber	eng-30-15006258-n	rubber	uses	MS
YES		TRUE	eng-30-00041554-v	rouge	eng-30-04112752-n	rouge	uses	MS
YES		TRUE	eng-30-01250676-v	rosin	eng-30-14894140-n	rosin	uses	MS
YES		TRUE	eng-30-01233993-v	roof	eng-30-04105068-n	roof	uses	MS
YES		TRUE	eng-30-00052043-v	robe	eng-30-04097866-n	robe	uses	MS
YES		TRUE	eng-30-00052043-v	robe	eng-30-03450516-n	robe	uses	MS
YES		TRUE	eng-30-02329999-v	rim	eng-30-13902336-n	rim	uses	MS
Y	ing	FALSE	eng-30-00408085-v	rig	eng-30-04091247-n	rigging	uses	NEW_LIT_PAIR_KNOWN_REL
YES		TRUE	eng-30-00164072-v	retread	eng-30-04083942-n	retread	uses	MS
YES		TRUE	eng-30-01007924-v	resume	eng-30-06469694-n	resume	uses	MS
YES		TRUE	eng-30-01184195-v	remount	eng-30-02378149-n	remount	uses	MS
YES		TRUE	eng-30-02334595-v	ramp	eng-30-04615728-n	ramp	uses	MS
YES		TRUE	eng-30-02334595-v	ramp	eng-30-04051549-n	ramp	uses	MS
YES		TRUE	eng-30-00047945-v	raiment	eng-30-02742322-n	raiment	uses	MS
YES		TRUE	eng-30-02337870-v	rafter	eng-30-04045644-n	rafter	uses	MS
YES		TRUE	eng-30-01364733-v	putty	eng-30-14703797-n	putty	uses	MS
YB	ate	FALSE	eng-30-00285088-v	purpurate	eng-30-04970059-n	purple	uses	NEW_LIT_PAIR_KNOWN_REL
YES		TRUE	eng-30-02453692-v	privilege	eng-30-05158296-n	privilege	uses	MS
YES		TRUE	eng-30-02453692-v	privilege	eng-30-05178715-n	privilege	uses	MS
YES		TRUE	eng-30-01297961-v	prefix	eng-30-06308304-n	prefix	uses	MS
YES		TRUE	eng-30-00901799-v	preface	eng-30-06397903-n	preface	uses	MS
YES		TRUE	eng-30-00082929-v	poultice	eng-30-03993403-n	poultice	uses	MS
YES		TRUE	eng-30-00040084-v	pomade	eng-30-03980026-n	pomade	uses	MS
YES		TRUE	eng-30-01392080-v	plume	eng-30-01896031-n	plume	uses	MS
YES		TRUE	eng-30-01680132-v	plume	eng-30-03969998-n	plume	uses	MS
YES		TRUE	eng-30-01680132-v	plume	eng-30-01896031-n	plume	uses	MS
Y	age	FALSE	eng-30-01392080-v	plume	eng-30-01896031-n	plumage	uses	NEW_LIT_PAIR_KNOWN_REL
Y	age	FALSE	eng-30-01680132-v	plume	eng-30-01896031-n	plumage	uses	NEW_LIT_PAIR_KNOWN_REL
YES		TRUE	eng-30-01395049-v	plate	eng-30-03959936-n	plate	uses	MS
YES		TRUE	eng-30-00082929-v	plaster	eng-30-03993403-n	plaster	uses	MS
YES		TRUE	eng-30-01360899-v	plaster	eng-30-14992287-n	plaster	uses	MS
YES		TRUE	eng-30-01362568-v	plaster	eng-30-14992613-n	plaster	uses	MS
YES		TRUE	eng-30-01360899-v	plaster	eng-30-03957567-n	plaster	uses	MS
YES		TRUE	eng-30-01362568-v	plaster	eng-30-14992287-n	plaster	uses	MS
YES		TRUE	eng-30-01336159-v	plank	eng-30-15101854-n	plank	uses	MS
YES		TRUE	eng-30-02694802-v	pinnacle	eng-30-03943266-n	pinnacle	uses	MS
YES	ify	FALSE	eng-30-02698944-v	personify	eng-30-05217688-n	person	uses	MS
YES		TRUE	eng-30-00039824-v	perm	eng-30-05260533-n	perm	uses	MS
YES		TRUE	eng-30-00043480-v	perfume	eng-30-05714466-n	perfume	uses	MS
YES		TRUE	eng-30-00043480-v	perfume	eng-30-03916031-n	perfume	uses	MS
YES		TRUE	eng-30-02126382-v	perfume	eng-30-03916031-n	perfume	uses	MS
YES		TRUE	eng-30-02126382-v	perfume	eng-30-05714466-n	perfume	uses	MS
YES		TRUE	eng-30-02196081-v	pepper	eng-30-07815588-n	pepper	uses	MS
YES		TRUE	eng-30-02262601-v	pension	eng-30-13384164-n	pension	uses	MS
Y	ing	FALSE	eng-30-01361561-v	parget	eng-30-14977358-n	pargetting	uses	NEW_LIT_PAIR_KNOWN_REL
Y	ing	FALSE	eng-30-01361561-v	parget	eng-30-14977358-n	pargeting	uses	NEW_LIT_PAIR_KNOWN_REL
YES		TRUE	eng-30-01361561-v	parget	eng-30-14977358-n	parget	uses	MS
YES		TRUE	eng-30-01268457-v	paper	eng-30-14974264-n	paper	uses	MS
YES		TRUE	eng-30-01268112-v	paper	eng-30-14974264-n	paper	uses	MS
YES		TRUE	eng-30-01678519-v	panel	eng-30-03882058-n	panel	uses	MS
YES		TRUE	eng-30-01130607-v	palisade	eng-30-03878963-n	palisade	uses	MS
YES		TRUE	eng-30-01362736-v	paint	eng-30-03875218-n	paint	uses	MS
YES		TRUE	eng-30-01363482-v	paint	eng-30-03875218-n	paint	uses	MS
YES		TRUE	eng-30-01526956-v	pad	eng-30-03872495-n	pad	uses	MS
YES		TRUE	eng-30-00321486-v	pad	eng-30-03872495-n	pad	uses	MS
YES		TRUE	eng-30-01748273-v	overprint	eng-30-03865704-n	overprint	uses	MS
YES		TRUE	eng-30-01488555-v	overload	eng-30-03864994-n	overload	uses	MS
YES		TRUE	eng-30-00182037-v	overload	eng-30-03864994-n	overload	uses	MS
YES		TRUE	eng-30-01336635-v	overlay	eng-30-04187233-n	overlay	uses	MS
YES		TRUE	eng-30-01487718-v	overburden	eng-30-03864994-n	overburden	uses	MS
YES		TRUE	eng-30-00750842-v	overburden	eng-30-03864994-n	overburden	uses	MS
YES		TRUE	eng-30-02339413-v	outfit	eng-30-03619396-n	outfit	uses	MS
YES		TRUE	eng-30-02339413-v	outfit	eng-30-03859958-n	outfit	uses	MS
YES		TRUE	eng-30-00871942-v	omen	eng-30-07286368-n	omen	uses	MS
YES		TRUE	eng-30-00806502-v	okay	eng-30-06687701-n	okay	uses	MS
YES		TRUE	eng-30-01268571-v	oil	eng-30-14966667-n	oil	uses	MS
YES		TRUE	eng-30-00085626-v	oil	eng-30-14966667-n	oil	uses	MS
YES	fy	FALSE	eng-30-01204191-v	nutrify	eng-30-00021265-n	nutrient	uses	MS
YES	ance	FALSE	eng-30-01202728-v	nurture	eng-30-00665358-n	nurturance	uses	MS
YES	ify	FALSE	eng-30-00504676-v	nitrify	eng-30-14647235-n	nitrogen	uses	MS
Y	ise	FALSE	eng-30-00504676-v	nitrogenise	eng-30-14647235-n	nitrogen	uses	NEW_LIT_PAIR_KNOWN_REL
YES		TRUE	eng-30-00185103-v	nitrate	eng-30-15015501-n	nitrate	uses	MS
YES		TRUE	eng-30-01028640-v	nickname	eng-30-06337693-n	nickname	uses	MS
YES		TRUE	eng-30-01395663-v	nickel	eng-30-14646610-n	nickel	uses	MS
YES		TRUE	eng-30-02334756-v	munition	eng-30-04566257-n	munition	uses	MS
YES		TRUE	eng-30-01234379-v	mulch	eng-30-03797896-n	mulch	uses	MS
YES		TRUE	eng-30-01534745-v	mud	eng-30-14956325-n	mud	uses	MS
YES		TRUE	eng-30-01361884-v	mud	eng-30-14956325-n	mud	uses	MS
YES		TRUE	eng-30-00039950-v	mousse	eng-30-03794136-n	mousse	uses	MS
YES		TRUE	eng-30-01373303-v	mist	eng-30-11482706-n	mist	uses	MS
YES		TRUE	eng-30-00361495-v	mist	eng-30-11482706-n	mist	uses	MS
YES		TRUE	eng-30-01603303-v	metal	eng-30-14625458-n	metal	uses	MS
YES		TRUE	eng-30-01603303-v	metal	eng-30-14586769-n	metal	uses	MS
YES		TRUE	eng-30-00213544-v	marinade	eng-30-07824502-n	marinade	uses	MS
YES		TRUE	eng-30-02083087-v	manure	eng-30-14863521-n	manure	uses	MS
YES	ion	FALSE	eng-30-02361811-v	machicolate	eng-30-03699754-n	machicolation	uses	MS
Y	ise	FALSE	eng-30-01603418-v	macadamise	eng-30-04394630-n	macadam	uses	NEW_LIT_PAIR_KNOWN_REL
Y	ing	FALSE	eng-30-00945853-v	list	eng-30-06481320-n	listing	uses	NEW_LIT_PAIR_KNOWN_REL
YES		TRUE	eng-30-01603732-v	lime	eng-30-14789885-n	lime	uses	MS
YES		TRUE	eng-30-02083237-v	lime	eng-30-14702703-n	lime	uses	MS
YES		TRUE	eng-30-01603732-v	lime	eng-30-14936010-n	lime	uses	MS
YES		TRUE	eng-30-01679669-v	lard	eng-30-07672421-n	lard	uses	MS
Y	ing	FALSE	eng-30-01489989-v	lade	eng-30-02964389-n	lading	uses	NEW_LIT_PAIR_KNOWN_REL
YES		TRUE	eng-30-01682761-v	lacquer	eng-30-14928729-n	lacquer	uses	MS
YES		TRUE	eng-30-01682761-v	lacquer	eng-30-03631811-n	lacquer	uses	MS
YES		TRUE	eng-30-02341200-v	kit	eng-30-03619396-n	kit	uses	MS
YES		TRUE	eng-30-02341200-v	kit	eng-30-03619650-n	kit	uses	MS
YES		TRUE	eng-30-01678685-v	jewel	eng-30-03596787-n	jewel	uses	MS
YES		TRUE	eng-30-00048790-v	jacket	eng-30-03589791-n	jacket	uses	MS
YES	ate	FALSE	eng-30-00521185-v	ionate	eng-30-09315159-n	ion	uses	MS
YES	ation	FALSE	eng-30-00831651-v	inform	eng-30-08462320-n	information	uses	MS
YES	ation	FALSE	eng-30-00831651-v	inform	eng-30-05816287-n	information	uses	MS
YES	ation	FALSE	eng-30-00831651-v	inform	eng-30-06634376-n	information	uses	MS
YES		TRUE	eng-30-01517175-v	ice	eng-30-07620822-n	ice	uses	MS
YES		TRUE	eng-30-00370921-v	ice	eng-30-14915184-n	ice	uses	MS
