Manually confirmed derivation: Y/YES, X - not confirmed, B/XB - multistep derivation	Zero	V synset	V literal	N synset	N literal	Status: MS - in standoff files / NEW_LIT_PAIR_REL - new pair of literals in already connected synsets / NEW_PAIR_REL - new pair of literals in unconnected synsets
YES	TRUE	eng-30-01048569-v	bellow	eng-30-07121361-n	bellow	MS
YES	TRUE	eng-30-01048718-v	bellow	eng-30-07121361-n	bellow	MS
Y	FALSE	eng-30-00864475-v	belittle	eng-30-06718434-n	belittling	NEW_LIT_PAIR_KNOWN_REL
Y	FALSE	eng-30-00003431-v	belch	eng-30-00117578-n	belching	NEW_LIT_PAIR_KNOWN_REL
YES	TRUE	eng-30-00003431-v	belch	eng-30-00117578-n	belch	MS
Y	FALSE	eng-30-00345761-v	begin	eng-30-00235435-n	beginning	NEW_LIT_PAIR_KNOWN_REL
Y	FALSE	eng-30-02608347-v	begin	eng-30-00235435-n	beginning	NEW_LIT_PAIR_KNOWN_REL
Y	FALSE	eng-30-02608347-v	begin	eng-30-15265518-n	beginning	NEW_LIT_PAIR_KNOWN_REL
Y	FALSE	eng-30-00348746-v	begin	eng-30-00235435-n	beginning	NEW_LIT_PAIR_KNOWN_REL
Y	FALSE	eng-30-02600948-v	begin	eng-30-00235435-n	beginning	NEW_LIT_PAIR_KNOWN_REL
Y	FALSE	eng-30-00348746-v	begin	eng-30-15265518-n	beginning	NEW_LIT_PAIR_KNOWN_REL
Y	FALSE	eng-30-02608823-v	begin	eng-30-00235435-n	beginning	NEW_LIT_PAIR_KNOWN_REL
Y	FALSE	eng-30-00345761-v	begin	eng-30-15265518-n	beginning	NEW_LIT_PAIR_KNOWN_REL
YES	TRUE	eng-30-02183175-v	beep	eng-30-07377082-n	beep	MS
YES	TRUE	eng-30-00791372-v	beep	eng-30-07377082-n	beep	MS
YES	TRUE	eng-30-00910973-v	beef	eng-30-07209965-n	beef	MS
YES	FALSE	eng-30-01803003-v	bedevil	eng-30-00425278-n	bedevilment	MS
YES	FALSE	eng-30-01675963-v	beautify	eng-30-00261604-n	beautification	MS
YES	FALSE	eng-30-02748927-v	beautify	eng-30-00261604-n	beautification	MS
YES	FALSE	eng-30-00293141-v	beautify	eng-30-00261604-n	beautification	MS
Y	FALSE	eng-30-02518161-v	bear	eng-30-04910377-n	bearing	NEW_LIT_PAIR_KNOWN_REL
YES	TRUE	eng-30-01047951-v	bay	eng-30-07376836-n	bay	MS
YES	TRUE	eng-30-01092366-v	battle	eng-30-00953559-n	battle	MS
YES	TRUE	eng-30-01092366-v	battle	eng-30-00958896-n	battle	MS
YES	TRUE	eng-30-00037919-v	bathe	eng-30-00442437-n	bathe	MS
YES	TRUE	eng-30-02475109-v	bat_mitzvah	eng-30-07454196-n	bat_mitzvah	MS
YES	FALSE	eng-30-00818253-v	bastardize	eng-30-06726478-n	bastardization	MS
YES	FALSE	eng-30-02580853-v	bastardise	eng-30-00272303-n	bastardisation	MS
YES	TRUE	eng-30-01397088-v	bash	eng-30-07410207-n	bash	MS
YES	TRUE	eng-30-02259241-v	barter	eng-30-01109687-n	barter	MS
YES	TRUE	eng-30-00863579-v	barrage	eng-30-07083441-n	barrage	MS
Y	FALSE	eng-30-00194912-v	bare	eng-30-00394803-n	baring	NEW_LIT_PAIR_KNOWN_REL
Y	TRUE	eng-30-00324806-v	barbecue	eng-30-07576781-n	barbeque	NEW_LIT_PAIR_KNOWN_REL
YES	FALSE	eng-30-00134564-v	barbarise	eng-30-00272123-n	barbarisation	MS
YES	FALSE	eng-30-00134328-v	barbarise	eng-30-00272123-n	barbarisation	MS
YES	TRUE	eng-30-02474958-v	bar_mitzvah	eng-30-07453924-n	bar_mitzvah	MS
YES	TRUE	eng-30-00855295-v	banter	eng-30-06777794-n	banter	MS
Y	FALSE	eng-30-00796392-v	ban	eng-30-07255401-n	banning	NEW_LIT_PAIR_KNOWN_REL
Y	FALSE	eng-30-02493666-v	ban	eng-30-07255401-n	banning	NEW_LIT_PAIR_KNOWN_REL
YES	TRUE	eng-30-02100176-v	bang	eng-30-07376257-n	bang	MS
YES	TRUE	eng-30-01242391-v	bang	eng-30-07410207-n	bang	MS
YES	TRUE	eng-30-02187693-v	bang	eng-30-07376257-n	bang	MS
YES	TRUE	eng-30-00976365-v	ballyhoo	eng-30-07248507-n	ballyhoo	MS
Y	FALSE	eng-30-02463141-v	ballot	eng-30-00183505-n	balloting	NEW_LIT_PAIR_KNOWN_REL
YES	FALSE	eng-30-02293732-v	bail	eng-30-01108971-n	bailment	MS
YES	TRUE	eng-30-01479874-v	bag	eng-30-13754778-n	bag	MS
Y	FALSE	eng-30-00204585-v	backslide	eng-30-00068333-n	backsliding	NEW_LIT_PAIR_KNOWN_REL
YES	TRUE	eng-30-02378950-v	backlash	eng-30-00203020-n	backlash	MS
YES	TRUE	eng-30-01404664-v	backhand	eng-30-00566690-n	backhand	MS
YES	TRUE	eng-30-00513492-v	background	eng-30-07285191-n	background	MS
YES	TRUE	eng-30-02378950-v	backfire	eng-30-00073032-n	backfire	MS
YES	TRUE	eng-30-02173663-v	backfire	eng-30-07408621-n	backfire	MS
YES	TRUE	eng-30-01048330-v	baa	eng-30-07376168-n	baa	MS
YES	FALSE	eng-30-02032117-v	avulse	eng-30-00384658-n	avulsion	MS
YES	FALSE	eng-30-01011031-v	avow	eng-30-06732350-n	avowal	MS
YES	FALSE	eng-30-00811375-v	avoid	eng-30-00203753-n	avoidance	MS
YES	FALSE	eng-30-01941093-v	aviate	eng-30-05635188-n	aviation	MS
YES	FALSE	eng-30-01941093-v	aviate	eng-30-08067218-n	aviation	MS
Y	FALSE	eng-30-02034511-v	avert	eng-30-00204022-n	averting	NEW_LIT_PAIR_KNOWN_REL
YES	FALSE	eng-30-02034511-v	avert	eng-30-00204022-n	aversion	MS
YES	FALSE	eng-30-01011031-v	aver	eng-30-06729499-n	averment	MS
YES	TRUE	eng-30-01966706-v	avalanche	eng-30-07405137-n	avalanche	MS
YES	TRUE	eng-30-02150039-v	autopsy	eng-30-00141396-n	autopsy	MS
YES	FALSE	eng-30-02150192-v	auscultate	eng-30-00876542-n	auscultation	MS
YES	FALSE	eng-30-00157950-v	augment	eng-30-07369470-n	augmentation	MS
YES	FALSE	eng-30-00154388-v	augment	eng-30-00365231-n	augmentation	MS
YES	FALSE	eng-30-00154388-v	augment	eng-30-07369470-n	augmentation	MS
YES	TRUE	eng-30-01718535-v	audition	eng-30-00794614-n	audition	MS
YES	TRUE	eng-30-00697062-v	audit	eng-30-13411157-n	audit	MS
YES	TRUE	eng-30-02244773-v	auction	eng-30-00092366-n	auction	MS
Y	FALSE	eng-30-02244773-v	auctioneer	eng-30-00092366-n	auction	NEW_LIT_PAIR_KNOWN_REL
YES	FALSE	eng-30-00740053-v	attribute	eng-30-05734559-n	attribution	MS
Y	FALSE	eng-30-00726300-v	attribute	eng-30-05734559-n	attribution	NEW_LIT_PAIR_KNOWN_REL
Y	FALSE	eng-30-02170427-v	attend	eng-30-05702275-n	attending	NEW_LIT_PAIR_KNOWN_REL
Y	FALSE	eng-30-02612762-v	attend	eng-30-01233397-n	attending	NEW_LIT_PAIR_KNOWN_REL
YES	FALSE	eng-30-02612762-v	attend	eng-30-01233397-n	attendance	MS
YES	TRUE	eng-30-02530167-v	attempt	eng-30-00786195-n	attempt	MS
YES	FALSE	eng-30-02526085-v	attain	eng-30-00062806-n	attainment	MS
YES	FALSE	eng-30-02006834-v	attain	eng-30-00048656-n	attainment	MS
YES	FALSE	eng-30-02020590-v	attain	eng-30-00048656-n	attainment	MS
YES	TRUE	eng-30-01118449-v	attack	eng-30-00972621-n	attack	MS
YES	TRUE	eng-30-00862683-v	attack	eng-30-06711159-n	attack	MS
YES	TRUE	eng-30-01119169-v	attack	eng-30-00972621-n	attack	MS
YES	TRUE	eng-30-00019792-v	attack	eng-30-13435548-n	attack	MS
YES	TRUE	eng-30-01120069-v	attack	eng-30-00773814-n	attack	MS
YES	TRUE	eng-30-00093979-v	atrophy	eng-30-14365741-n	atrophy	MS
YES	TRUE	eng-30-00093979-v	atrophy	eng-30-07427060-n	atrophy	MS
YES	FALSE	eng-30-01796800-v	atone	eng-30-00095121-n	atonement	MS
YES	FALSE	eng-30-02520509-v	atone	eng-30-13292787-n	atonement	MS
Y	FALSE	eng-30-02520509-v	atone	eng-30-00095121-n	atonement	NEW_LIT_PAIR_KNOWN_REL
YES	FALSE	eng-30-01133288-v	atomise	eng-30-00218602-n	atomisation	MS
YES	FALSE	eng-30-00330144-v	atomise	eng-30-00388210-n	atomisation	MS
YES	FALSE	eng-30-00776268-v	assure	eng-30-07227406-n	assurance	MS
YES	FALSE	eng-30-00884011-v	assure	eng-30-07227772-n	assurance	MS
YES	FALSE	eng-30-00632236-v	assume	eng-30-06753800-n	assumption	MS
YES	FALSE	eng-30-02274482-v	assume	eng-30-00082870-n	assumption	MS
YES	FALSE	eng-30-02381726-v	assume	eng-30-00082870-n	assumption	MS
YES	FALSE	eng-30-00632236-v	assume	eng-30-00083260-n	assumption	MS
YES	FALSE	eng-30-02301825-v	assume	eng-30-00082870-n	assumption	MS
YES	FALSE	eng-30-00632236-v	assume	eng-30-05892096-n	assumption	MS
YES	FALSE	eng-30-01470856-v	assume	eng-30-07357866-n	assumption	MS
YES	FALSE	eng-30-00654625-v	assort	eng-30-01012712-n	assortment	MS
Y	FALSE	eng-30-02750642-v	assonate	eng-30-07097346-n	assonance	MS
YES	TRUE	eng-30-02540670-v	assist	eng-30-01207609-n	assist	MS
YES	TRUE	eng-30-02547586-v	assist	eng-30-01207609-n	assist	MS
Y	FALSE	eng-30-00740053-v	assign	eng-30-00164345-n	assigning	NEW_LIT_PAIR_KNOWN_REL
YES	FALSE	eng-30-02228698-v	assign	eng-30-01083645-n	assignation	MS
YES	FALSE	eng-30-00547022-v	assibilate	eng-30-07129202-n	assibilation	MS
YES	FALSE	eng-30-00547022-v	assibilate	eng-30-13434406-n	assibilation	MS
YES	FALSE	eng-30-01054027-v	assibilate	eng-30-07129202-n	assibilation	MS
YES	FALSE	eng-30-01016778-v	asseverate	eng-30-06729499-n	asseveration	MS
YES	FALSE	eng-30-01011031-v	assert	eng-30-07203126-n	assertion	MS
YES	FALSE	eng-30-01016778-v	assert	eng-30-06729499-n	assertion	MS
YES	FALSE	eng-30-00717045-v	assert	eng-30-07203126-n	assertion	MS
Y	FALSE	eng-30-01011031-v	assert	eng-30-06729499-n	assertion	NEW_LIT_PAIR_KNOWN_REL
Y	FALSE	eng-30-00804139-v	assent	eng-30-07177192-n	assenting	NEW_LIT_PAIR_KNOWN_REL
YES	TRUE	eng-30-00804139-v	assent	eng-30-07175575-n	assent	MS
YES	TRUE	eng-30-00694974-v	assay	eng-30-00791527-n	assay	MS
YES	TRUE	eng-30-01120069-v	assault	eng-30-00773402-n	assault	MS
YES	TRUE	eng-30-01120069-v	assault	eng-30-00767826-n	assault	MS
Y	TRUE	eng-30-02567519-v	assault	eng-30-00773402-n	assault	NEW_LIT_PAIR_KNOWN_REL
YES	FALSE	eng-30-00847158-v	assassinate	eng-30-06719974-n	assassination	MS
YES	FALSE	eng-30-02483000-v	assassinate	eng-30-00221056-n	assassination	MS
YES	FALSE	eng-30-00952039-v	aspirate	eng-30-07116869-n	aspiration	MS
YES	FALSE	eng-30-00003316-v	aspirate	eng-30-00836788-n	aspiration	MS
YES	FALSE	eng-30-00846509-v	asperse	eng-30-01220336-n	aspersion	MS
YES	FALSE	eng-30-00846509-v	asperse	eng-30-06718543-n	aspersion	MS
YES	FALSE	eng-30-00726300-v	ascribe	eng-30-05734559-n	ascription	MS
Y	TRUE	eng-30-01969216-v	ascend	eng-30-07445480-n	ascent	NEW_LIT_PAIR_KNOWN_REL
Y	TRUE	eng-30-01970348-v	ascend	eng-30-07445480-n	ascent	NEW_LIT_PAIR_KNOWN_REL
YES	FALSE	eng-30-01970348-v	ascend	eng-30-07311661-n	ascension	MS
YES	FALSE	eng-30-01969216-v	ascend	eng-30-00324384-n	ascension	MS
YES	FALSE	eng-30-01969216-v	ascend	eng-30-07445480-n	ascension	MS
Y	FALSE	eng-30-01970348-v	ascend	eng-30-07445480-n	ascension	NEW_LIT_PAIR_KNOWN_REL
Y	FALSE	eng-30-01969216-v	ascend	eng-30-00324384-n	ascending	NEW_LIT_PAIR_KNOWN_REL
YES	FALSE	eng-30-02274482-v	arrogate	eng-30-00085678-n	arrogation	MS
YES	TRUE	eng-30-01215137-v	arrest	eng-30-00088725-n	arrest	MS
Y	TRUE	eng-30-01859586-v	arrest	eng-30-14010927-n	arrest	NEW_LIT_PAIR_KNOWN_REL
YES	FALSE	eng-30-01759326-v	arouse	eng-30-00242808-n	arousal	MS
YES	FALSE	eng-30-00018526-v	arouse	eng-30-05678745-n	arousal	MS
YES	FALSE	eng-30-00018813-v	arouse	eng-30-05678745-n	arousal	MS
Y	FALSE	eng-30-01087197-v	arm	eng-30-01156899-n	arming	NEW_LIT_PAIR_KNOWN_REL
YES	FALSE	eng-30-00772640-v	argue	eng-30-05773049-n	argumentation	MS
YES	FALSE	eng-30-00772189-v	argue	eng-30-05773049-n	argumentation	MS
YES	FALSE	eng-30-00772640-v	argue	eng-30-07140978-n	argumentation	MS
YES	FALSE	eng-30-00772189-v	argue	eng-30-07140978-n	argumentation	MS
Y	FALSE	eng-30-00773432-v	argue	eng-30-07140978-n	argumentation	NEW_LIT_PAIR_KNOWN_REL
Y	FALSE	eng-30-00773432-v	argue	eng-30-07183151-n	arguing	NEW_LIT_PAIR_KNOWN_REL
Y	FALSE	eng-30-00760956-v	arbitrate	eng-30-01190884-n	arbitrement	MS
YES	FALSE	eng-30-00760956-v	arbitrate	eng-30-07150850-n	arbitration	MS
YES	FALSE	eng-30-00760956-v	arbitrate	eng-30-01190884-n	arbitration	MS
Y	FALSE	eng-30-00760956-v	arbitrate	eng-30-01190884-n	arbitrament	MS
YES	TRUE	eng-30-02260959-v	arbitrage	eng-30-01093965-n	arbitrage	MS
Y	FALSE	eng-30-00806502-v	approve	eng-30-01215392-n	approving	NEW_LIT_PAIR_KNOWN_REL
YES	FALSE	eng-30-00803815-v	approbate	eng-30-06687178-n	approbation	MS
YES	FALSE	eng-30-00687033-v	approbate	eng-30-07500612-n	approbation	MS
YES	FALSE	eng-30-00803815-v	approbate	eng-30-07500612-n	approbation	MS
YES	FALSE	eng-30-00687033-v	approbate	eng-30-06687178-n	approbation	MS
YES	FALSE	eng-30-00673983-v	approve	eng-30-06687178-n	approbation	MS
YES	FALSE	eng-30-00806502-v	approve	eng-30-06687178-n	approbation	MS
YES	FALSE	eng-30-00673983-v	approve	eng-30-07500612-n	approbation	MS
YES	FALSE	eng-30-00873682-v	apprise	eng-30-07212424-n	apprisal	MS
YES	FALSE	eng-30-00681429-v	appraise	eng-30-05733583-n	appraisal	MS
YES	FALSE	eng-30-01500214-v	appose	eng-30-01051801-n	apposition	MS
YES	FALSE	eng-30-02234087-v	apportion	eng-30-01083645-n	apportionment	MS
Y	FALSE	eng-30-02234087-v	apportion	eng-30-01083645-n	apportioning	NEW_LIT_PAIR_KNOWN_REL
YES	FALSE	eng-30-02107097-v	apperceive	eng-30-05708658-n	apperception	MS
Y	FALSE	eng-30-02597762-v	appear	eng-30-01233627-n	appearing	NEW_LIT_PAIR_KNOWN_REL
YES	FALSE	eng-30-00425071-v	appear	eng-30-00050484-n	apparition	MS
YES	FALSE	eng-30-00422090-v	appear	eng-30-00050484-n	apparition	MS
Y	FALSE	eng-30-00757856-v	apostatise	eng-30-00204814-n	apostasy	NEW_LIT_PAIR_KNOWN_REL
Y	FALSE	eng-30-00917772-v	anticipate	eng-30-05775081-n	anticipation	NEW_LIT_PAIR_KNOWN_REL
YES	TRUE	eng-30-00105778-v	antic	eng-30-00427580-n	antic	MS
YES	FALSE	eng-30-02712443-v	antecede	eng-30-05047279-n	antecedence	MS
YES	FALSE	eng-30-00085626-v	anoint	eng-30-00712833-n	anointment	MS
Y	FALSE	eng-30-00085626-v	anoint	eng-30-00712833-n	anointing	NEW_LIT_PAIR_KNOWN_REL
YES	FALSE	eng-30-02478059-v	annul	eng-30-01240979-n	annulment	MS
YES	FALSE	eng-30-00799798-v	annul	eng-30-00231887-n	annulment	MS
Y	FALSE	eng-30-01787955-v	annoy	eng-30-00418394-n	annoying	NEW_LIT_PAIR_KNOWN_REL
YES	FALSE	eng-30-00965871-v	announce	eng-30-06726158-n	announcement	MS
YES	FALSE	eng-30-00965871-v	announce	eng-30-06746580-n	announcement	MS
Y	FALSE	eng-30-01704953-v	annotate	eng-30-00371735-n	annotating	NEW_LIT_PAIR_KNOWN_REL
YES	FALSE	eng-30-00470701-v	annihilate	eng-30-07330828-n	annihilation	MS
YES	FALSE	eng-30-00470701-v	annihilate	eng-30-00218208-n	annihilation	MS
Y	FALSE	eng-30-00114052-v	animalise	eng-30-00271879-n	animalisation	NEW_LIT_PAIR_KNOWN_REL
Y	FALSE	eng-30-00113853-v	animalise	eng-30-00271879-n	animalisation	NEW_LIT_PAIR_KNOWN_REL
YES	FALSE	eng-30-00827158-v	animadvert	eng-30-06709998-n	animadversion	MS
YES	TRUE	eng-30-01794969-v	anguish	eng-30-07496755-n	anguish	MS
YES	TRUE	eng-30-01792567-v	anguish	eng-30-14449022-n	anguish	MS
YES	TRUE	eng-30-01792567-v	anguish	eng-30-07496755-n	anguish	MS
YES	FALSE	eng-30-00864910-v	anathematise	eng-30-00206600-n	anathematisation	MS
Y	FALSE	eng-30-00864910-v	anathemise	eng-30-00206600-n	anathematisation	NEW_LIT_PAIR_KNOWN_REL
YES	FALSE	eng-30-02352263-v	amortise	eng-30-01121070-n	amortisation	MS
YES	FALSE	eng-30-00497219-v	ammonify	eng-30-13430262-n	ammonification	MS
YES	FALSE	eng-30-00410406-v	americanise	eng-30-13429888-n	americanisation	MS
YES	FALSE	eng-30-00409643-v	americanise	eng-30-13429888-n	americanisation	MS
Y	FALSE	eng-30-00410406-v	Americanise	eng-30-13429888-n	Americanisation	NEW_LIT_PAIR_KNOWN_REL
Y	FALSE	eng-30-00409643-v	Americanise	eng-30-13429888-n	Americanisation	NEW_LIT_PAIR_KNOWN_REL
YES	FALSE	eng-30-00996328-v	amend	eng-30-06723635-n	amendment	MS
YES	FALSE	eng-30-00996328-v	amend	eng-30-01250101-n	amendment	MS
YES	FALSE	eng-30-00205046-v	ameliorate	eng-30-00261029-n	amelioration	MS
YES	FALSE	eng-30-00205885-v	ameliorate	eng-30-00261029-n	amelioration	MS
YES	TRUE	eng-30-01138204-v	ambush	eng-30-01246926-n	ambush	MS
YES	TRUE	eng-30-01142203-v	ambush	eng-30-01246926-n	ambush	MS
YES	TRUE	eng-30-01138204-v	ambuscade	eng-30-01246926-n	ambuscade	MS
YES	FALSE	eng-30-01911698-v	ambulate	eng-30-00283951-n	ambulation	MS
YES	TRUE	eng-30-01918183-v	amble	eng-30-00284101-n	amble	MS
YES	FALSE	eng-30-00121214-v	alternate	eng-30-01010684-n	alternation	MS
YES	FALSE	eng-30-00121506-v	alternate	eng-30-01010684-n	alternation	MS
YES	FALSE	eng-30-00126264-v	alter	eng-30-07296428-n	alteration	MS
YES	FALSE	eng-30-01667132-v	alter	eng-30-00199707-n	alteration	MS
YES	FALSE	eng-30-00126264-v	alter	eng-30-00199707-n	alteration	MS
Y	FALSE	eng-30-00123170-v	alter	eng-30-07296428-n	alteration	NEW_LIT_PAIR_KNOWN_REL
Y	FALSE	eng-30-00279239-v	alphabetise	eng-30-01011028-n	alphabetisation	NEW_LIT_PAIR_KNOWN_REL
YES	FALSE	eng-30-01026728-v	allude	eng-30-06766544-n	allusion	MS
YES	FALSE	eng-30-02294436-v	allot	eng-30-01083645-n	allotment	MS
Y	FALSE	eng-30-02228698-v	allot	eng-30-01083645-n	allotment	NEW_LIT_PAIR_KNOWN_REL
YES	FALSE	eng-30-01702154-v	alliterate	eng-30-07097094-n	alliteration	MS
YES	FALSE	eng-30-02430191-v	ally	eng-30-01081456-n	alliance	MS
YES	FALSE	eng-30-01016002-v	allege	eng-30-06731186-n	allegement	MS
Y	FALSE	eng-30-01016002-v	allege	eng-30-06731186-n	allegation	NEW_LIT_PAIR_KNOWN_REL
Y	FALSE	eng-30-00872414-v	alert	eng-30-07224774-n	alerting	NEW_LIT_PAIR_KNOWN_REL
YES	TRUE	eng-30-01452057-v	airlift	eng-30-00316594-n	airlift	MS
YES	FALSE	eng-30-01118449-v	aggress	eng-30-00964569-n	aggression	MS
YES	FALSE	eng-30-01118449-v	aggress	eng-30-01237167-n	aggression	MS
YES	FALSE	eng-30-00956405-v	aggrandise	eng-30-00373544-n	aggrandisement	MS
YES	FALSE	eng-30-01222016-v	agglutinate	eng-30-13428421-n	agglutination	MS
YES	FALSE	eng-30-01221684-v	agglutinate	eng-30-13428608-n	agglutination	MS
YES	TRUE	eng-30-00249679-v	age	eng-30-15153787-n	age	MS
YES	TRUE	eng-30-00248026-v	age	eng-30-15145171-n	age	MS
YES	TRUE	eng-30-00248026-v	age	eng-30-15153787-n	age	MS
YES	TRUE	eng-30-00848420-v	affront	eng-30-01225027-n	affront	MS
YES	FALSE	eng-30-01567888-v	afforest	eng-30-00400278-n	afforestation	MS
YES	FALSE	eng-30-00665886-v	affirm	eng-30-01186192-n	affirmation	MS
YES	FALSE	eng-30-01011031-v	affirm	eng-30-06732350-n	affirmation	MS
YES	FALSE	eng-30-01011031-v	affirm	eng-30-07203126-n	affirmation	MS
YES	FALSE	eng-30-01011725-v	affirm	eng-30-07203126-n	affirmation	MS
YES	FALSE	eng-30-02435311-v	affiliate	eng-30-13930385-n	affiliation	MS
YES	FALSE	eng-30-02435311-v	affiliate	eng-30-01082061-n	affiliation	MS
YES	TRUE	eng-30-01767949-v	affect	eng-30-07479926-n	affect	MS
YES	FALSE	eng-30-00016183-v	aestivate	eng-30-14014162-n	aestivation	MS
YES	FALSE	eng-30-02112891-v	aerate	eng-30-13428159-n	aeration	MS
YES	FALSE	eng-30-00185465-v	aerate	eng-30-00200244-n	aeration	MS
YES	FALSE	eng-30-00872886-v	advise	eng-30-05785067-n	advisement	MS
Y	FALSE	eng-30-00976653-v	advertise	eng-30-07248801-n	advertising	NEW_LIT_PAIR_KNOWN_REL
YES	FALSE	eng-30-00976653-v	advertise	eng-30-07248801-n	advertisement	MS
YES	FALSE	eng-30-02170427-v	advert	eng-30-05704096-n	advertence	MS
Y	FALSE	eng-30-00976653-v	advertise	eng-30-07248801-n	advert	NEW_LIT_PAIR_KNOWN_REL
YES	TRUE	eng-30-02545272-v	adventure	eng-30-00796315-n	adventure	MS
YES	TRUE	eng-30-02544348-v	adventure	eng-30-00796315-n	adventure	MS
YES	FALSE	eng-30-02102655-v	advect	eng-30-13427989-n	advection	MS
YES	FALSE	eng-30-01992503-v	advance	eng-30-00282050-n	advancement	MS
YES	FALSE	eng-30-00558371-v	advance	eng-30-00282050-n	advancement	MS
YES	FALSE	eng-30-00558371-v	advance	eng-30-00249501-n	advancement	MS
YES	FALSE	eng-30-01993926-v	advance	eng-30-00282050-n	advancement	MS
YES	FALSE	eng-30-02397637-v	advance	eng-30-07251984-n	advancement	MS
Y	FALSE	eng-30-02554922-v	advance	eng-30-07251984-n	advancement	NEW_LIT_PAIR_KNOWN_REL
Y	FALSE	eng-30-00248659-v	advance	eng-30-00282050-n	advancement	NEW_LIT_PAIR_KNOWN_REL
Y	FALSE	eng-30-00248659-v	advance	eng-30-00249501-n	advancement	NEW_LIT_PAIR_KNOWN_REL
YES	FALSE	eng-30-01540232-v	adsorb	eng-30-13427789-n	adsorption	MS
YES	FALSE	eng-30-02346724-v	adopt	eng-30-00084371-n	adoption	MS
YES	FALSE	eng-30-02346895-v	adopt	eng-30-00180413-n	adoption	MS
YES	FALSE	eng-30-00601822-v	adopt	eng-30-00084371-n	adoption	MS
YES	FALSE	eng-30-00413195-v	adopt	eng-30-01185292-n	adoption	MS
YES	FALSE	eng-30-00252710-v	adolesce	eng-30-15147850-n	adolescence	MS
YES	FALSE	eng-30-00252710-v	adolesce	eng-30-14426910-n	adolescence	MS
YES	FALSE	eng-30-00870577-v	admonish	eng-30-06672297-n	admonition	MS
YES	FALSE	eng-30-00824066-v	admonish	eng-30-06714420-n	admonition	MS
YES	FALSE	eng-30-00871195-v	admonish	eng-30-06672297-n	admonition	MS
YES	FALSE	eng-30-00824066-v	admonish	eng-30-06714420-n	admonishment	MS
YES	FALSE	eng-30-00759657-v	adjure	eng-30-07187150-n	adjuration	MS
YES	FALSE	eng-30-00755331-v	adjure	eng-30-07187150-n	adjuration	MS
YES	FALSE	eng-30-01205696-v	adjoin	eng-30-00147454-n	adjunction	MS
YES	FALSE	eng-30-00364297-v	adjourn	eng-30-00216038-n	adjournment	MS
YES	FALSE	eng-30-02428487-v	adjourn	eng-30-01067070-n	adjournment	MS
YES	FALSE	eng-30-01449236-v	adduct	eng-30-00333203-n	adduction	MS
Y	FALSE	eng-30-00150287-v	adapt	eng-30-13427078-n	adaption	NEW_LIT_PAIR_KNOWN_REL
YES	FALSE	eng-30-00150287-v	adapt	eng-30-13427078-n	adaptation	MS
YES	FALSE	eng-30-01643657-v	actuate	eng-30-00045250-n	actuation	MS
YES	FALSE	eng-30-01644746-v	actualise	eng-30-00931847-n	actualisation	MS
YES	TRUE	eng-30-02582042-v	action	eng-30-01181902-n	action	MS
YES	TRUE	eng-30-00013615-v	act	eng-30-07014029-n	act	MS
YES	TRUE	eng-30-01719302-v	act	eng-30-06892016-n	act	MS
YES	TRUE	eng-30-01721556-v	act	eng-30-07014029-n	act	MS
YES	TRUE	eng-30-02744977-v	act	eng-30-06892016-n	act	MS
YES	TRUE	eng-30-02367363-v	act	eng-30-00030358-n	act	MS
YES	TRUE	eng-30-01719921-v	act	eng-30-06892016-n	act	MS
YES	FALSE	eng-30-00804139-v	acquiesce	eng-30-07175575-n	acquiescence	MS
YES	FALSE	eng-30-00804139-v	acquiesce	eng-30-14413162-n	acquiescence	MS
YES	FALSE	eng-30-00264875-v	acidify	eng-30-13426238-n	acidification	MS
YES	FALSE	eng-30-02526085-v	achieve	eng-30-00035189-n	achievement	MS
YES	FALSE	eng-30-00524083-v	acetylate	eng-30-13425637-n	acetylation	MS
YES	FALSE	eng-30-00524299-v	acetylate	eng-30-13425637-n	acetylation	MS
YES	FALSE	eng-30-00842989-v	accuse	eng-30-07234230-n	accusation	MS
YES	FALSE	eng-30-00843468-v	accuse	eng-30-06730780-n	accusation	MS
Y	FALSE	eng-30-00843468-v	accuse	eng-30-07234230-n	accusation	NEW_LIT_PAIR_KNOWN_REL
YES	FALSE	eng-30-00842989-v	accuse	eng-30-07234230-n	accusal	MS
YES	FALSE	eng-30-00843468-v	accuse	eng-30-07234230-n	accusal	MS
YES	FALSE	eng-30-00159880-v	acculturate	eng-30-01128984-n	acculturation	MS
YES	FALSE	eng-30-00155869-v	accrue	eng-30-00372013-n	accruement	MS
Y	FALSE	eng-30-02230056-v	accrue	eng-30-00372013-n	accruement	NEW_LIT_PAIR_KNOWN_REL
YES	FALSE	eng-30-00155869-v	accrue	eng-30-00372013-n	accrual	MS
YES	FALSE	eng-30-02230056-v	accrue	eng-30-00372013-n	accrual	MS
YES	FALSE	eng-30-00159368-v	accrete	eng-30-13424865-n	accretion	MS
YES	FALSE	eng-30-00159368-v	accrete	eng-30-13425245-n	accretion	MS
YES	FALSE	eng-30-02475535-v	accredit	eng-30-01140193-n	accreditation	MS
YES	FALSE	eng-30-02255268-v	accord	eng-30-01086572-n	accordance	MS
YES	TRUE	eng-30-02700104-v	accord	eng-30-04713332-n	accord	MS
YES	FALSE	eng-30-01640855-v	accomplish	eng-30-00035189-n	accomplishment	MS
YES	FALSE	eng-30-02526085-v	accomplish	eng-30-00035189-n	accomplishment	MS
